crew,experiment,time,seat,eeg_fp1,eeg_f7,eeg_f8,eeg_t4,eeg_t6,eeg_t5,eeg_t3,eeg_fp2,eeg_o1,eeg_p3,eeg_pz,eeg_f3,eeg_fz,eeg_f4,eeg_c4,eeg_p4,eeg_poz,eeg_c3,eeg_cz,eeg_o2,ecg,r,gsr,event
1,CA,1.05078125,1,3.57351,39.18030200000001,22.337601,32.162701,54.255699,67.79920200000001,53.542801,-1.08159,54.198101,52.1492,-32.432301,37.932201,31.2209,21.15,35.2365,44.7845,59.1063,41.867599,9.91605,59.743401,-4493.100098,817.2990110000003,385.114014,A
1,CA,1.05468750,0,-2.20453,-7.55582,-7.03768,-8.4187,-8.00436,3.4618900000000004,-8.25532,-1.66281,0.772259,-6.2023800000000024,0.39750599999999997,-1.09497,0.077322,-5.61411,-11.7048,-10.4874,-1.58765,-1.62074,3.5659199999999998,-0.009545999999999999,-18240.69922,666.200012,824.275024,A
1,CA,1.05468750,1,5.97616,33.7057,29.5909,39.462299,55.220402,67.471603,55.1436,2.30669,56.263599,53.861198,-34.366699,34.127998,30.993601,22.337099,33.763000000000005,45.7216,59.131901,44.069302,6.51304,63.8148,-4493.100098,817.2990110000003,385.114014,A
1,CA,1.05859375,0,5.66927,-0.771257,0.803092,-9.94506,-1.28856,7.09045,6.85256,3.89022,3.6771800000000003,0.067023,4.3876300000000015,2.61741,6.58195,3.94056,6.79812,-0.410813,2.95318,3.2153,11.2143,4.41995,-18240.69922,666.200012,824.275024,A
1,CA,1.05859375,1,15.0162,27.4445,25.08620100000001,42.5518,54.398899,62.890499,51.019299,5.48991,52.2491,48.7906,-36.560799,30.322701,26.6689,18.750099,34.8386,45.306,58.5611,40.1721,1.80465,64.4944,-4482.459961,817.307983,385.095001,A
1,CA,1.06250000,0,-0.084401,-1.2107700000000001,-3.07508,-9.810080000000001,-3.24036,0.47613,3.77094,-0.8962469999999999,-1.10174,-4.23986,-1.5380200000000002,-2.69003,3.7725,-2.14649,0.190643,-4.3604400000000005,-3.90265,0.49646899999999994,5.13438,1.09418,-18240.69922,666.200012,824.275024,A
1,CA,1.06250000,1,-7.72394,24.506599,17.9056,33.2621,49.841499,56.249199,39.6991,-6.87635,45.091801,41.101898,-36.941299,22.4272,22.435499,15.6611,37.390598,37.851898,49.7663,32.242699,3.28176,53.9734,-4482.459961,817.307983,385.095001,A
1,CA,1.06640625,0,-5.21596,-3.82286,-8.63621,-22.3888,-5.171469999999999,-2.7936099999999997,-16.6675,-3.44404,-3.3535199999999996,-9.42769,-5.252000000000002,-2.29002,-1.2714,-8.19398,-13.7214,-11.0891,-6.9149600000000015,0.25963200000000003,-3.44553,-0.7231989999999999,-18233.0,666.213989,824.3099980000003,A
1,CA,1.06640625,1,-17.122601,18.2715,11.2436,36.5401,49.6572,57.3969,40.9506,-11.724,46.604099,43.248199,-38.670502,21.3197,20.0818,11.5649,29.826,40.087799,51.924198,29.769501,1.13064,62.9025,-4482.459961,817.307983,385.095001,A
1,CA,1.07031250,0,-2.66498,-3.53798,-9.06056,-17.644899,-0.511392,-2.83351,-15.0855,-6.0850800000000005,-3.3519,-6.9866600000000005,-3.20548,-0.31815,-2.0970299999999997,-8.3604,-3.22988,-6.40512,-5.7207099999999995,1.33923,-2.57931,1.64825,-18233.0,666.213989,824.3099980000003,A
1,CA,1.07031250,1,-14.9093,15.4352,6.94613,34.010502,52.023201,59.113899,37.551498,-12.6223,44.6446,40.764301,-35.927101,21.67460100000001,17.141399,9.81679,39.033798,42.592701,48.900002,27.2763,1.8791,58.795101,-4482.459961,817.307983,385.095001,A
1,CA,1.07421875,0,-11.3495,-10.264000000000001,-17.355499,-19.094998999999998,-2.9506099999999997,-3.72145,-6.17195,-14.283,-7.48883,-12.6967,-11.0475,-11.9958,-12.3069,-19.406401000000002,-16.7381,-12.0194,-12.4578,-8.52965,-13.1866,-3.70844,-18233.0,666.213989,824.3099980000003,A
1,CA,1.07421875,1,-14.4992,18.7535,13.8803,42.8913,46.663799,54.544498,31.8661,-13.3823,36.653999,36.801498,-33.354599,21.390301,17.061199,13.1431,31.365101,36.7244,43.317902,26.451099,6.79507,42.351799,-4482.459961,817.307983,385.095001,A
1,CA,1.07812500,0,-11.8851,-12.9556,-18.8193,-20.510799,-7.1731,-2.4476400000000003,-9.601,-17.819201,-7.6360800000000015,-15.5222,-14.0749,-11.9726,-15.3895,-22.2132,-27.767401,-19.055901000000002,-14.9202,-11.481,-17.808901000000006,-5.0849,-18237.40039,666.234009,824.3319700000003,A
1,CA,1.07812500,1,-17.372,15.827,9.97307,36.633301,40.989498,50.813499,33.2262,-14.4866,31.858999,33.797501000000004,-30.829599,19.870899,11.7648,6.24139,21.723301,33.431702,39.0415,21.6399,10.9501,42.733002,-4482.459961,817.307983,385.095001,A
1,CA,1.08203125,0,-13.8393,-10.3907,-15.9892,-4.15479,-4.72161,-5.91447,-3.73946,-21.0912,-5.8758099999999995,-12.5647,-10.6898,-10.0493,-13.597000000000001,-16.3974,-17.5954,-13.6285,-11.7333,-9.04988,-13.5722,-3.3875,-18237.40039,666.234009,824.3319700000003,A
1,CA,1.08203125,1,-5.87255,16.7162,-4.47954,20.011499,42.968399,47.173698,34.547901,-8.508560000000001,28.6019,29.498899,-31.871201,22.079399,11.901,0.925246,36.9081,34.191002000000005,37.792,19.025999,6.15969,41.8974,-4482.459961,817.307983,385.095001,A
1,CA,1.08593750,0,-22.084498999999997,-12.4769,-20.680401,-2.68396,-1.9167900000000002,-4.20735,-9.12883,-28.8043,-5.60414,-14.3801,-10.9242,-12.3343,-17.7316,-16.541201,-15.5057,-11.7055,-11.484000000000002,-12.7312,-13.9219,-3.45606,-18237.40039,666.234009,824.3319700000003,A
1,CA,1.08593750,1,-1.22206,15.2933,-9.09247,10.9715,41.852501,43.602501,31.3069,-8.81954,26.700701,23.185101,-29.8675,22.113701,12.6534,6.55859,69.218498,33.077702,33.948002,18.501101,6.15739,35.0597,-4482.459961,817.307983,385.095001,A
1,CA,1.08984375,0,-17.2101,-9.1852,-18.6728,-14.1715,-3.87125,-7.8650699999999985,-10.4726,-21.0152,-6.58558,-15.8407,-10.4687,-13.2044,-16.8403,-17.776899,-18.537399,-13.1574,-11.6495,-13.0434,-13.7261,-3.05325,-18237.40039,666.234009,824.3319700000003,A
1,CA,1.08984375,1,3.3183800000000003,16.4659,13.8318,38.247002,38.658901,40.411201,35.655201,0.6706840000000001,19.9643,18.975901,-29.402201,23.6472,10.7679,9.49717,18.5882,23.1553,26.325199,15.6906,5.569,29.632999,-4482.459961,817.307983,385.095001,A
1,CA,1.09375000,0,-16.784901,-11.3269,-11.5282,-10.6382,-4.52502,-10.3915,-23.2836,-11.5661,-5.95695,-17.244101,-8.25832,-9.760489999999999,-14.6253,-14.431,-17.354098999999998,-11.2778,-9.196769999999999,-12.3335,-11.763,-3.33052,-18237.40039,666.234009,824.3319700000003,A
1,CA,1.09375000,1,-9.49104,15.751,3.76846,20.496,40.923302,39.658001,31.3209,-5.1668699999999985,21.261101,14.9768,-32.160801,21.222401,10.3854,-0.004957,12.6555,25.009399,26.915701,11.8088,5.03297,39.113998,-4482.459961,817.307983,385.095001,A
1,CA,1.09765625,0,-7.968089999999999,-7.316439999999999,-3.0009900000000003,-8.40514,0.815765,-1.50177,-22.4851,-7.15515,0.976082,-10.7795,-0.326667,-5.88581,-7.802860000000001,-6.8152800000000004,-1.9803,-1.5543200000000001,-0.795074,-8.22522,-4.78471,5.7291,-18237.40039,666.234009,824.3319700000003,A
1,CA,1.09765625,1,-15.4534,12.1656,-2.78333,21.0658,40.523102,42.115601,28.224001,-11.4901,26.1236,17.065201000000002,-31.9683,20.0762,15.4312,-0.002144,16.373199,25.60600100000001,25.682699,12.1136,10.7329,40.947201,-4482.459961,817.307983,385.095001,A
1,CA,1.10156250,0,-0.63341,-2.26005,1.7064,-5.0887,-3.96472,-0.72747,-4.07974,-5.23209,5.63299,-6.84828,3.0249900000000003,-5.86797,-0.782469,1.7866799999999998,4.68426,5.1599699999999995,2.7465599999999997,-6.5496099999999995,-1.35799,8.49301,-18237.40039,666.234009,824.3319700000003,A
1,CA,1.10156250,1,-5.4183,16.338301,19.641001,29.8358,41.437599,42.813,31.9179,-1.09254,24.0583,19.4842,-34.195599,22.004601,17.4018,9.95628,8.45014,26.3393,27.904699,16.4424,11.9794,39.744099,-4482.459961,817.307983,385.095001,A
1,CA,1.10546875,0,-7.0789800000000005,-8.24445,-0.510564,13.3057,-9.502419999999999,0.15159,-10.6136,-5.6817800000000025,2.54766,-9.21827,-2.33187,-11.4635,-4.69349,-1.78338,2.7742,-2.87032,-1.50609,-12.3723,-6.25995,3.25948,-18237.40039,666.234009,824.3319700000003,A
1,CA,1.10546875,1,-7.26766,14.3138,5.14844,28.6478,45.417301,46.447399,32.783901,-7.98152,25.8806,23.728201,-35.111999999999995,17.581301,16.4669,4.17288,12.6731,31.021099,33.6287,17.647699,9.32813,47.800201,-4497.839844,817.3319700000003,384.97699,A
1,CA,1.10937500,0,-10.3487,-11.2749,-1.2698399999999999,-2.79675,-5.067019999999999,1.9945,-5.1291199999999995,-6.26171,2.61994,-9.03335,-5.01604,-13.4603,-8.90044,-4.85007,-6.6872300000000005,-10.6149,-3.73702,-15.1795,-9.77743,0.0,-18237.40039,666.234009,824.3319700000003,A
1,CA,1.10937500,1,-10.2765,9.60755,-2.02437,16.869498999999998,45.756599,49.9911,34.1157,-8.897730000000003,29.1898,29.681101,-37.505299,15.672,19.669901,3.45066,36.3214,37.1147,35.87850200000001,23.231899,8.631739999999999,49.314999,-4497.839844,817.3319700000003,384.97699,A
1,CA,1.11328125,0,-11.222000000000001,-12.3723,0.262407,9.324639999999999,-4.48318,-3.0985,-4.79747,-11.5558,-0.688408,-11.8171,-5.23482,-13.7202,-8.06039,-0.034986,-3.036,-7.81222,-4.7112099999999995,-14.8705,-9.2037,-2.0521700000000003,-18237.40039,666.234009,824.3319700000003,A
1,CA,1.11328125,1,-7.01523,5.94897,3.6339,19.0993,40.177299,45.874901,32.5448,-8.73273,29.1961,30.4473,-35.373699,11.9582,17.991699,3.5879300000000005,24.3575,29.337799,32.3465,22.445,7.87708,43.619701,-4497.839844,817.3319700000003,384.97699,A
1,CA,1.11718750,0,-9.91357,-6.95412,0.428605,24.1488,0.394826,0.309118,-7.25188,-5.99823,3.9057800000000014,-5.8499300000000005,1.51965,-7.0369100000000016,-1.1499,-0.46466,0.5202859999999999,-5.38539,1.30113,-7.95937,-1.7984099999999998,3.29175,-18237.40039,666.234009,824.3319700000003,A
1,CA,1.11718750,1,-6.49181,6.2515,11.0162,16.6894,34.210201,45.348499,30.1066,-11.3804,27.257099,27.0249,-35.54280100000001,5.14888,12.3524,-0.463399,0.0,21.240601,28.4053,18.538099,1.48029,38.647099,-4497.839844,817.3319700000003,384.97699,A
1,CA,1.12109375,0,-1.93977,-4.71433,0.107447,-12.4192,-0.243669,2.93932,-2.95453,6.7335199999999995,5.56648,-3.8629300000000004,4.10731,-1.7082099999999998,0.439047,-6.3208800000000025,-9.07457,-6.02335,3.8955300000000004,-4.78927,0.594692,6.669789999999999,-18249.30078,666.229004,824.375,A
1,CA,1.12109375,1,-19.016701,1.55358,-4.0937800000000015,10.9759,31.2516,43.641499,28.765499,-19.2563,21.112,25.1392,-36.158401,0.0,13.7122,-6.48075,16.657,19.5805,24.657499,15.2294,4.01894,31.6108,-4497.839844,817.3319700000003,384.97699,A
1,CA,1.12500000,0,6.1272199999999994,4.97396,11.3768,-7.7248100000000015,9.323960000000001,6.43121,2.84187,12.1759,13.5924,4.58441,16.616899,9.37753,9.516919999999999,6.4503,14.6925,10.0485,13.9861,7.21767,14.1958,17.0728,-18249.30078,666.229004,824.375,A
1,CA,1.12500000,1,-22.500299,-5.17456,-13.9761,17.312401,35.223202,46.38800000000001,24.761801,-21.007799,24.685101,27.247,-36.9734,-3.23464,13.7539,-9.98232,12.9563,20.7995,28.717699,10.8282,4.8858,38.310101,-4497.839844,817.3319700000003,384.97699,A
1,CA,1.12890625,0,3.10601,7.8327300000000015,12.5595,3.55726,6.62747,-0.276669,-4.45057,12.9764,13.279000000000002,5.39175,19.4744,10.5085,11.7783,7.83283,15.2788,12.7493,14.5432,11.0802,15.7105,17.008699,-18249.30078,666.229004,824.375,A
1,CA,1.12890625,1,-13.889,-0.409048,-3.74579,11.527,34.870602000000005,49.364799,30.640699,-15.9743,27.762501,30.3076,-41.573299,-1.17044,12.2058,-4.36346,3.86077,19.876101,31.1308,11.6101,7.52382,40.709499,-4497.839844,817.3319700000003,384.97699,A
1,CA,1.13281250,0,7.78326,4.28815,6.58851,2.0567599999999997,1.9766700000000001,5.652909999999999,-1.56026,7.43279,13.6191,6.84737,17.033501,8.99842,8.58329,3.2765299999999997,6.43881,6.89365,12.8631,8.20182,12.4723,14.5486,-18226.5,666.231995,824.383972,A
1,CA,1.13281250,1,-12.065,3.33619,-4.67622,17.817301,30.910601,49.394798,27.5818,-14.6574,27.216499,29.868,-41.306198,-0.694117,8.69588,-1.62379,12.9713,22.336599,33.473202,10.5319,13.3639,37.649799,-4497.839844,817.3319700000003,384.97699,A
1,CA,1.13671875,0,5.54985,2.40974,7.24512,-5.3270300000000015,-0.9374379999999999,-1.04814,-3.9621699999999995,0.695415,4.27193,-0.6325930000000001,9.464160000000001,3.32853,1.45624,1.3905100000000001,0.25276,-1.12925,4.68007,2.7608,2.9529400000000003,7.38508,-18226.5,666.231995,824.383972,A
1,CA,1.13671875,1,-12.6104,-1.21373,-4.70858,22.5397,35.082901,50.5373,27.003,-12.6767,28.544901,28.727699,-42.7033,-3.07627,4.1020900000000005,-3.4033,7.35415,24.092199,34.763802,5.83004,15.0121,46.5564,-4497.839844,817.3319700000003,384.97699,A
1,CA,1.14062500,0,1.8563900000000002,0.0,1.98532,1.49765,-5.41589,-3.7266199999999996,-5.84553,-1.30605,2.2058,-1.24652,7.954460000000001,3.22952,-0.355956,-0.594229,-13.6624,-3.3764800000000004,2.53265,5.30279,-0.995763,5.843319999999999,-18226.5,666.231995,824.383972,A
1,CA,1.14062500,1,-11.2494,-1.12469,-4.69399,16.302601,34.695301,50.451199,26.245701,-15.3871,29.4951,28.8246,-45.231602,0.0,4.8536800000000015,-7.97141,11.3761,24.022699,35.744801,6.47425,10.553,48.614799,-4497.839844,817.3319700000003,384.97699,A
1,CA,1.14453125,0,4.87498,-0.6733859999999999,-10.2805,-2.37759,-9.11615,-5.20627,-1.73347,-10.1661,0.491212,-4.09983,5.53395,0.30300900000000003,-2.2446599999999997,-3.9081099999999998,-14.0489,-5.82493,2.24284,2.72863,-3.9362,2.80763,-18230.0,666.216003,824.401978,A
1,CA,1.14453125,1,-10.7856,-3.95749,0.0,28.9298,30.767599,45.6609,24.4212,-14.8766,27.7171,23.759899,-43.748001,-1.12686,-0.958443,-5.2197,3.88674,21.5042,34.713902000000004,4.78472,9.15599,49.754101,-4486.25,817.348022,384.937988,A
1,CA,1.14843750,0,6.7930699999999975,6.251,3.5289099999999998,-4.3975300000000015,-5.33861,-5.56254,-5.20861,4.72993,-0.545926,-1.14638,7.30092,2.3569,0.0,-2.04402,-3.68959,-1.37847,2.73989,4.07906,0.0,5.07766,-18230.0,666.216003,824.401978,A
1,CA,1.14843750,1,-15.3564,-5.92061,-9.39758,8.75181,31.0816,47.300598,18.1749,-16.110398999999994,22.189699,21.1506,-45.153198,-0.338352,-0.72213,-9.12423,18.244699,17.004499,29.438499,3.71,11.5289,33.783901,-4486.25,817.348022,384.937988,A
1,CA,1.15234375,0,4.945869999999998,6.037000000000001,7.1501100000000015,-0.48558199999999996,-4.678719999999998,-2.47968,-8.454080000000001,8.29469,0.0,1.08451,9.535169999999999,6.6417100000000024,1.59041,2.39926,-1.51816,0.796244,5.5384699999999984,8.88599,1.04817,6.46176,-18230.0,666.216003,824.401978,A
1,CA,1.15234375,1,-18.033701,-7.44077,-22.120199,-7.4653,32.685398,47.500599,18.1229,-22.8661,23.379299,22.8556,-46.249199,1.73845,1.17737,-6.54738,39.826801,19.896299,30.4688,7.843839999999997,12.28,41.250198,-4486.25,817.348022,384.937988,A
1,CA,1.15625000,0,6.64964,8.28382,3.4372800000000003,9.882019999999999,4.46005,-0.665804,0.557056,5.06907,5.20673,3.27284,14.0272,7.8297399999999975,4.57925,7.99702,11.6728,6.669010000000001,9.20685,10.4753,5.48562,9.41187,-18241.80078,666.213989,824.408997,A
1,CA,1.15625000,1,-9.99805,-2.67421,-1.06256,18.238899,32.9785,44.4856,22.7498,-12.7139,22.832701,20.320499,-42.7201,2.43872,0.969009,-4.80564,-18.145,17.0774,24.715799,5.80069,19.2353,45.065399,-4465.850098,817.353027,384.920013,A
1,CA,1.16015625,0,2.86415,7.81752,9.74414,5.49662,4.6666,-1.24789,-3.6304300000000014,2.5719,4.27153,0.151331,12.0872,3.79222,-0.693665,1.9252799999999999,7.29648,3.7315,6.4055599999999995,5.43005,3.06565,7.21241,-18241.80078,666.213989,824.408997,A
1,CA,1.16015625,1,-12.7603,-4.90981,-9.98663,1.47576,27.617599,48.4063,20.645,-13.2268,18.4844,20.094101,-45.876801,1.47391,-3.06374,-3.1680900000000003,10.3229,12.0749,19.004299,4.80345,23.347401,27.6399,-4465.850098,817.353027,384.920013,A
1,CA,1.16406250,0,-5.7492,0.11475999999999999,-1.8726900000000002,-9.68494,-3.70278,-0.57945,0.432726,-6.93266,-1.19214,-4.95648,1.96123,-2.62088,-10.7061,-14.2778,-15.8969,-9.35187,-1.99627,-0.894755,-6.67135,0.0,-18241.80078,666.213989,824.408997,A
1,CA,1.16406250,1,-17.014999,-7.44855,-11.4658,0.443715,28.430799,43.1376,20.6607,-18.688601,13.3842,17.248699,-47.147999,0.550938,-4.611669999999998,-5.99345,-1.76162,11.107,16.852698999999998,3.18433,26.4501,27.717699,-4465.850098,817.353027,384.920013,A
1,CA,1.16796875,0,-5.90531,-1.9625099999999998,-9.60346,-19.816799,-6.6413100000000025,-5.58108,1.73827,-15.9623,-4.4768,-9.16842,1.11572,-2.99868,-11.7185,-15.9577,-16.496799,-9.7391,-4.2054800000000006,-2.38813,-6.84052,-4.7328,-18252.69922,666.185974,824.4229740000003,A
1,CA,1.16796875,1,-18.052299,-7.13006,-4.79646,7.7633899999999985,24.1479,34.1147,15.4574,-16.288798999999994,7.51876,8.48365,-45.575901,-1.58224,-5.8212199999999985,-7.3597800000000015,-26.031601,4.94524,9.62298,-3.14547,28.8258,22.85300100000001,-4392.850098,817.359009,384.872986,A
1,CA,1.17187500,0,1.32602,8.32638,3.6253,-20.2278,-0.279366,-0.388067,9.66725,-3.58385,0.902993,-2.7128900000000002,8.17065,7.46851,-2.1049900000000004,-6.48444,-2.85059,-0.287696,2.81465,5.1386400000000005,3.1699599999999997,1.4721899999999999,-18252.69922,666.185974,824.4229740000003,A
1,CA,1.17187500,1,-17.2321,-7.4373,-2.14719,-1.30232,23.8118,35.254101,13.8917,-14.107,9.84266,9.99235,-49.807899,-2.22436,-8.96963,-2.85204,-0.256181,8.21635,13.1704,-3.5113,25.451799,25.3328,-4392.850098,817.359009,384.872986,A
1,CA,1.17578125,0,-2.48595,3.60229,-9.11022,-15.0625,-7.90419,-5.3466,2.41288,-12.6529,-7.990019999999999,-8.761439999999999,-0.793355,1.6385599999999998,-7.1645199999999996,-10.5348,-15.6433,-10.3352,-5.62478,-1.62742,-2.10452,-5.3321,-18252.69922,666.185974,824.4229740000003,A
1,CA,1.17578125,1,-13.9222,-6.42968,-8.205680000000001,-6.31049,25.497299,41.476002,18.5228,-18.100599,15.0458,15.0011,-52.163898,3.72419,-8.2368,0.061584,18.330099,10.9036,20.7286,1.80269,23.8596,28.3064,-4374.330078,817.369995,384.845001,A
1,CA,1.17968750,0,-6.4576199999999995,-0.973651,-13.6255,1.5599399999999999,-12.1679,-8.39012,-2.9220900000000003,-13.6965,-10.852,-13.2056,-2.29474,4.18455,-5.9920800000000005,-4.09061,-9.36533,-15.1469,-8.29336,-2.5937,-1.5774299999999999,-11.4222,-18252.69922,666.185974,824.4229740000003,A
1,CA,1.17968750,1,-4.85757,1.08897,-8.4711,6.34284,24.6875,43.513401,24.186701,-11.0515,19.076599,19.312099,-50.717999,10.8897,-10.6938,2.4049400000000003,10.1664,12.4552,24.2003,8.05625,21.7092,34.3326,-4374.330078,817.369995,384.845001,A
1,CA,1.18359375,0,0.097629,4.9053900000000015,-7.96249,7.51018,-5.84385,-7.939719999999999,-2.2653,-3.1485,-7.91058,-10.0317,-0.252156,5.8837699999999975,-2.22993,-1.32067,2.62806,-10.1913,-6.71615,0.193967,2.39071,-8.301110000000001,-18252.69922,666.185974,824.4229740000003,A
1,CA,1.18359375,1,7.782489999999999,1.46685,3.0747,11.735,30.0769,51.038502,28.291,-1.04152,25.6189,24.2246,-52.401299,11.1259,-12.961,4.30886,-1.04566,16.1443,28.182199,9.42393,18.7041,41.581799,-4374.330078,817.369995,384.845001,A
1,CA,1.18750000,0,5.71662,3.07465,2.3365299999999998,-0.695188,-7.04027,-9.11806,-3.43505,0.250069,-9.38177,-10.6412,0.0,1.3980299999999999,0.825247,2.8542400000000003,2.55444,-9.81054,-5.474,0.373627,3.2009,-7.2111100000000015,-18252.69922,666.185974,824.4229740000003,A
1,CA,1.18750000,1,-8.21487,1.21981,-3.35882,8.50372,29.2218,50.537899,23.196699,-11.5668,25.895399,20.871799,-53.310501,5.8967300000000025,-17.479,0.0,5.20675,14.1236,29.861099,5.23767,18.4074,41.609901,-4374.330078,817.369995,384.845001,A
1,CA,1.19140625,0,9.49745,7.2087,6.931610000000001,15.4302,-13.0976,-4.7245300000000015,2.36912,5.54413,-5.49193,-7.5926800000000005,0.660421,4.03496,4.39225,6.42813,5.84166,-8.13927,-3.6078699999999997,3.18968,5.19071,-4.25345,-18252.69922,666.185974,824.4229740000003,A
1,CA,1.19140625,1,-21.058399,1.12073,-11.5487,9.68206,22.2229,44.010399,24.0208,-18.6105,14.1204,16.4401,-50.3755,4.9193,-23.173401,-4.715319999999998,3.83614,8.13471,23.2176,5.27554,20.1245,33.6245,-4374.330078,817.369995,384.845001,A
1,CA,1.19531250,0,1.9866,3.92884,0.35442399999999996,-18.006201,-17.720501000000006,-5.8619,-1.06912,1.37965,-7.9234800000000005,-9.79875,-6.6603,-1.9801900000000001,-3.2191799999999997,-3.8953800000000003,-4.00725,-15.0021,-10.3037,-2.65173,-4.45747,-8.90145,-18252.69922,666.185974,824.4229740000003,A
1,CA,1.19531250,1,-8.259160000000001,5.6227800000000006,-8.49865,10.7652,29.910601,46.344799,23.3967,-9.17688,14.1693,19.179399,-45.381802,8.846789999999997,-22.8438,-1.1352,6.97647,13.4012,22.694099,9.57827,20.212999,31.2733,-4374.330078,817.369995,384.845001,A
1,CA,1.19921875,0,6.69488,7.9165199999999984,8.37712,-1.73005,-3.17938,-3.85874,2.47388,-1.4929700000000001,-3.9600699999999995,-5.71194,1.21213,5.00659,2.42144,6.17258,5.53247,-2.80848,-1.5399,2.21389,-0.5169020000000001,0.0,-18252.69922,666.185974,824.4229740000003,A
1,CA,1.19921875,1,-14.2408,2.00311,-4.45906,8.944460000000003,34.1516,45.183899,22.8305,-8.98852,18.842199,18.746401,-43.923801,6.24547,-22.2349,3.34986,11.0701,20.0191,27.1136,8.829239999999997,17.352698999999998,40.0676,-4374.330078,817.369995,384.845001,A
1,CA,1.20312500,0,5.147480000000002,8.53455,4.00335,1.11341,1.66705,-4.6351900000000015,-1.5658299999999998,2.3214099999999998,-2.8334900000000003,-3.68134,0.9874069999999999,4.70945,2.19762,8.1015,2.1613900000000004,-3.1297099999999998,-1.03475,0.40668699999999997,-1.85713,-0.018517,-18252.69922,666.185974,824.4229740000003,A
1,CA,1.20312500,1,-13.1291,5.9831400000000015,-3.69181,10.5781,24.976299,39.554199,21.302601,-9.14109,6.5187599999999986,11.8813,-43.854801,9.48502,-25.783199,3.77216,9.74361,10.6283,16.8284,8.47813,22.0434,25.832001,-4374.330078,817.369995,384.845001,A
1,CA,1.20703125,0,1.5200200000000001,4.2072199999999995,1.31402,1.0954899999999999,2.85222,-8.99664,-7.200489999999999,-3.3694,-4.81201,-7.0704600000000015,-2.9731400000000003,0.15805999999999998,-1.69671,5.27663,-4.1657,-3.05062,-5.07158,-1.8328400000000002,-6.73332,-1.9261400000000002,-18252.69922,666.185974,824.4229740000003,A
1,CA,1.20703125,1,-3.92858,8.5341,-2.6309400000000003,0.347528,27.443501,42.593601,25.153,-4.1372,8.4475,14.431,-44.902802,15.3488,-27.1518,6.41902,16.4051,13.4224,17.242201,12.8767,22.6915,24.6346,-4374.330078,817.369995,384.845001,A
1,CA,1.21093750,0,7.0872600000000014,11.4677,0.42558599999999996,11.0405,11.9347,0.30090900000000004,-8.1327,1.49281,5.47705,1.50042,5.29646,11.5934,6.93237,9.38705,4.5435,7.16595,4.60728,7.84156,1.64058,8.553930000000001,-18262.40039,666.138977,824.448975,A
1,CA,1.21093750,1,-0.046237,5.54282,-7.502039999999999,-1.34182,29.6462,44.9352,20.961901,-4.5865300000000016,10.5401,12.6924,-45.221199,9.50945,-26.5721,2.54746,0.562233,13.0855,17.3032,6.00208,22.219801,29.527399,-4374.330078,817.369995,384.845001,A
1,CA,1.21484375,0,8.85491,10.2817,-1.46021,-0.046189999999999995,4.69113,-1.9252599999999997,-0.5596800000000001,3.48905,6.55865,1.47259,3.5535400000000004,8.942,7.93918,4.9943599999999995,2.3519400000000004,2.75438,3.0434099999999997,8.06283,3.80248,8.011460000000001,-18262.40039,666.138977,824.448975,A
1,CA,1.21484375,1,-5.65154,-3.39474,-7.97532,0.752391,28.9291,37.181999,16.232201,-5.0292900000000005,3.63436,7.9218600000000015,-45.785702,4.2859300000000005,-28.414801,0.096699,11.7515,14.9192,14.6389,0.775872,23.3276,28.056,-4374.330078,817.369995,384.845001,A
1,CA,1.21875000,0,9.59667,9.38392,-1.6693900000000002,-4.151,-3.10045,-6.33016,3.16204,3.24571,-0.139016,-3.54376,-4.74516,5.76101,4.85243,0.16980599999999998,-5.22031,-5.580369999999999,-6.139819999999999,4.28189,0.28720100000000004,-1.29893,-18262.40039,666.138977,824.448975,A
1,CA,1.21875000,1,-8.281080000000001,-9.49385,-20.7024,-13.3358,28.4074,33.733398,14.2457,-10.0407,5.61287,8.89217,-45.820499,4.43941,-32.424198,2.58948,48.805099,18.013901,15.3008,1.3508,24.1507,28.1143,-4374.330078,817.369995,384.845001,A
1,CA,1.22265625,0,18.305799,15.0607,10.7663,0.391381,-1.2239799999999998,-3.06027,1.8000200000000002,7.45914,1.48915,-0.126748,0.22931999999999997,16.7666,12.1575,10.6508,0.238179,-5.28145,-3.3336900000000003,9.87913,5.72586,-0.56148,-18268.19922,666.1270139999998,824.471008,A
1,CA,1.22265625,1,-2.9222200000000003,-5.6033800000000005,-1.38132,9.51302,36.304699,42.544399,20.495199,-5.06833,18.011499,18.083799,-42.6889,7.7031800000000015,-30.5397,9.35136,12.8345,23.9245,25.6761,6.41919,23.6635,43.930801,-4388.490234000001,817.39801,384.776001,A
1,CA,1.22656250,0,13.9268,11.8828,8.40818,0.718616,0.845484,-5.94181,-5.1868099999999995,3.6452,-1.29267,-0.662589,2.01573,13.2867,13.657,12.5826,13.9436,-2.47166,-1.1237,9.68117,8.69385,-0.309091,-18268.19922,666.1270139999998,824.471008,A
1,CA,1.22656250,1,-2.51361,0.62079,5.68891,9.38945,35.6427,44.145401,21.240101,1.68199,18.634899,18.5404,-43.355301,8.41495,-26.174999,8.4056,5.44166,21.0186,21.546301,8.70692,19.405001,36.925301,-4388.490234000001,817.39801,384.776001,A
